id,Artist Name,Track Name,Popularity,duration,Class
4566,BePl,track_1,72.0,164.203,10
4567,MiB,track_1,64.0,137.744,10
4568,TaKw,track_1,37.0,254.627,6
4569,Mån,track_1,100.0,211.56,10
4570,DaBro,track_1,47.0,153.508,6
4571,MaDeynna,track_2,7.0,158.93299998,4
4572,Wee,track_33,1.0,236.04000000000002,10
4573,RiofNi,track_1,43.0,394.578,9
4574,Lud,track_2,61.0,206.271,6
4575,Kon,track_3,72.0,270.92,9
4576,CoGry,track_1,80.0,158.53699980000002,10
4577,FeCa,track_1,15.0,155.897,10
4578,BRO,track_1,73.0,202.56,6
4579,BrSpsitney,track_29,41.0,216.54700001999998,10
4580,Cai,track_1,43.0,285.726,9
4581,Wee,track_34,2.0,212.02699998,10
4582,Hoo,track_1,80.0,232.8,10
4583,M1,track_1,62.0,188.194,6
4584,GiBl,track_1,58.0,227.707,10
4585,Tua,track_9,41.0,292.173,6
4586,MoRaihammed,track_7,29.0,352.63999998,4
4587,ArSa,track_1,45.0,215.307,9
4588,MaRaQuÉb,track_1,43.0,389.21299998,8
4589,Wai,track_1,52.0,153.784,10
4590,ChTre,track_1,60.0,248.765,6
4591,DeSoHiSo,track_1,41.0,413.829,9
4592,SeSh,track_1,44.0,174.545,10
4593,BrSpsitney,track_30,63.0,198.06700002,10
4594,MoRaMuk,track_1,16.0,67.84000002,4
4595,LaMarta,track_7,3.0,169.06699998,4
4596,Neg,track_1,43.0,186.137,9
4597,Evd,track_1,30.0,257.667,9
4598,FiEl,track_1,72.0,208.107,9
4599,MaReSk,track_1,49.0,329.627,9
4600,AsAle,track_1,60.0,242.08,9
4601,OrOg,track_1,51.0,275.746,9
4602,A,track_1,69.0,286.293,9
4603,ThCh,track_1,83.0,247.16,10
4604,BER,track_1,51.0,171.568,10
4605,Fiz,track_1,53.0,175.448,6
4606,DuFau,track_1,29.0,155.138,6
4607,Kon,track_4,74.0,255.733,9
4608,Ven,track_1,50.0,221.693,9
4609,ThSt5i,track_1,35.0,170.88,6
4610,Mew,track_1,35.0,287.939,9
4611,MaJo,track_1,51.0,182.74999998,8
4612,Ped,track_11,23.0,253.283,6
4613,Ule,track_1,40.0,471.28,9
4614,Roe,track_1,36.0,345.66700002,10
4615,HuHe,track_1,44.0,225.317,10
4616,Frt,track_1,31.0,312.453,9
4617,UlJa,track_1,40.0,144.15400001999998,8
4618,PuOb&ReNig,track_1,35.0,376.8,9
4619,AmKu,track_1,29.0,378.18700002,4
4620,MiAd,track_1,46.0,239.886,8
4621,Dab,track_1,84.0,112.54699998,10
4622,ToAnIdn,track_1,52.0,231.5269998,10
4623,ThGoGoDo,track_1,49.0,197.968,10
4624,DaFun,track_1,31.0,221.427,9
4625,Emy,track_1,32.0,382.947,9
4626,Par,track_2,62.0,159.761,10
4627,Xz,track_1,56.0,308.907,6
4628,40,track_1,,213.333,10
4629,Mao,track_2,76.0,156.347,10
4630,ItLeiay,track_26,46.0,203.777,10
4631,Ona,track_1,45.0,213.474,9
4632,MoYoneybagg,track_1,71.0,166.392,6
4633,AbCi,track_1,24.0,263.50699998,8
4634,ReWif,track_1,23.0,224.548,10
4635,EnIn,track_1,,211.771,9
4636,RoBl,track_1,68.0,161.253,10
4637,BoM.,track_1,64.0,272.227,10
4638,N.R,track_1,55.0,264.653,6
4639,MOL,track_1,,253.824,9
4640,Muh,track_10,10.0,361.84000002,4
4641,Prg,track_1,37.0,254.973,9
4642,ArB,track_1,62.0,169.668,10
4643,Muh,track_11,26.0,346.27999998,4
4644,Skf,track_1,45.0,169.18,6
4645,BrSpsitney,track_31,41.0,202.30699998,10
4646,Ton,track_1,59.0,263.573,6
4647,FaDe,track_1,38.0,216.451,9
4648,eali,track_1,58.0,178.714,10
4649,Fih,track_1,26.0,124.011,10
4650,AmAl,track_1,43.0,200.32,10
4651,IdAmian,track_5,43.0,215.573,10
4652,EdOfSa,track_1,40.0,195.587,9
4653,JAE,track_1,68.0,234.027,10
4654,AnWi,track_1,49.0,203.933,9
4655,tiba,track_1,28.0,219.0,10
4656,BrCa,track_1,58.0,241.147,10
4657,Sao,track_2,49.0,146.181,8
4658,HaBeArinnan,track_10,41.0,223.867,10
4659,J.Coe,track_5,86.0,148.421,6
4660,HaRui,track_1,41.0,225.969,10
4661,LiCol,track_1,50.0,259.467,9
4662,WeQu&La,track_1,1.0,207.54700001999998,10
4663,OzOsn,track_1,69.0,251.867,9
4664,Vab,track_1,51.0,154.75000002,8
4665,Muv,track_1,49.0,276.307,9
4666,Foe,track_1,36.0,376.85299998,10
4667,Clu,track_1,19.0,216.715,9
4668,Meh,track_8,51.0,152.6,9
4669,NiMijc,track_1,69.0,217.883,6
4670,Mea,track_17,65.0,403.867,9
4671,Enr,track_1,30.0,274.816,9
4672,SiLabyEsHo,track_1,38.0,211.316,9
4673,KaKrs,track_1,41.0,422.187,4
4674,KaMp,track_1,52.0,365.365,10
4675,KaCa,track_1,36.0,180.271,6
4676,22KI,track_1,42.0,175.24,10
4677,RiKi,track_1,61.0,186.851,10
4678,Ped,track_12,16.0,250.175,6
4679,Jue,track_1,45.0,175.871,10
4680,RoWii,track_1,28.0,267.264,10
4681,Waa,track_1,32.0,405.867,9
4682,RaPlkvid,track_7,35.0,169.107,6
4683,JiJm,track_1,53.0,218.37,10
4684,Coy,track_3,68.0,216.493,10
4685,Loi,track_1,52.0,309.107,9
4686,Coy,track_4,50.0,206.693,10
4687,Hoe,track_1,29.0,173.403,9
4688,LoLux,track_1,60.0,171.294,10
4689,Myt,track_1,58.0,256.973,6
4690,FoCi,track_1,35.0,250.6,9
4691,Mam,track_2,48.0,212.987,9
4692,EdSi,track_1,50.0,309.58699998,8
4693,EdShn,track_3,97.0,231.04099979999998,10
4694,Ete,track_1,27.0,206.093,9
4695,YoStLieonerung,track_1,55.0,203.787,6
4696,Org,track_1,43.0,243.249,9
4697,Ed,track_1,44.0,138.897,10
4698,BeAd,track_1,48.0,221.733,8
4699,NaGonthan,track_1,34.0,206.769,10
4700,Had,track_1,25.0,192.0,6
4701,LoDo,track_1,53.0,294.66700002,8
4702,Smo,track_1,58.0,110.795,6
4703,RoZoeb,track_1,61.0,233.667,9
4704,ThCot,track_1,42.0,457.227,9
4705,Heu,track_1,52.0,758.36,9
4706,Air,track_1,60.0,224.773,9
4707,FLT,track_1,70.0,187.5439998,10
4708,SeanSe,track_1,25.0,429.093,9
4709,DrthDea,track_1,39.0,290.259,9
4710,(HP.,track_1,40.0,235.543,9
4711,PoThMa,track_1,78.0,163.253,10
4712,DaPu,track_1,71.0,353.893,10
4713,ChMaj,track_1,54.0,137.887,6
4714,BaBosckstreet,track_39,51.0,263.30699999999996,10
4715,JuWRDice,track_3,80.0,157.355,6
4716,Tua,track_10,36.0,355.973,6
4717,Sak,track_1,26.0,260.201,9
4718,Gon,track_1,28.0,235.013,9
4719,ElJon,track_1,34.0,320.4,10
4720,LiBik,track_1,62.0,289.867,6
4721,BoMa,track_1,40.0,214.316,10
4722,JoSmt,track_1,71.0,201.942,10
4723,AyNa,track_1,80.0,171.72,10
4724,AlShi,track_1,37.0,260.842,10
4725,NuPoTr,track_1,31.0,186.551,9
4726,DoPa,track_1,45.0,189.32,10
4727,CaFl,track_1,40.0,137.02099998,8
4728,MaRiDaHoKoKaBeAndeRi,track_1,63.0,151.50700002,8
4729,MoPezshe,track_22,20.0,236.027,10
4730,Fat,track_1,38.0,255.857,9
4731,ClBan,track_1,73.0,205.987,10
4732,Eyd,track_1,77.0,86.739,10
4733,DANA,track_1,41.0,232.421,9
4734,OzOse,track_1,64.0,302.648,9
4735,BrSpsitney,track_32,,241.45300002000002,10
4736,Unr,track_1,44.0,327.373,9
4737,PrDaRaAnMi,track_1,64.0,249.41599997999998,4
4738,GuN'Roe,track_1,78.0,272.027,10
4739,BiCl,track_1,52.0,245.427,10
4740,Ti√,track_1,94.0,164.0,10
4741,Ped,track_13,35.0,171.799,6
4742,Deg,track_1,,223.892,9
4743,EyGonal,track_29,38.0,234.053,10
4744,LiBii,track_1,67.0,289.56,9
4745,Kaa,track_3,34.0,319.292,9
4746,Do3,track_1,36.0,136.744,6
4747,BrMeThHoi,track_1,67.0,239.387,9
4748,DrSt,track_1,47.0,222.836,9
4749,Kit,track_1,36.0,201.847,10
4750,Lui,track_1,,216.867,10
4751,Wee,track_35,1.0,241.893,10
4752,ODB,track_1,1.0,228.76,6
4753,EsSvTr,track_1,40.0,265.32,8
4754,BaBosckstreet,track_40,33.0,183.747,10
4755,GI,track_1,39.0,164.64,10
4756,BaBosckstreet,track_41,39.0,251.82700002,10
4757,CaCi,track_1,56.0,212.4,10
4758,ChRe,track_1,45.0,198.441,8
4759,IdAmian,track_7,30.0,233.84,10
4760,HaNahdag,track_20,30.0,183.645,6
4761,RaHoQu,track_1,49.0,272.42200002,8
4762,TiTu,track_1,36.0,219.24,10
4763,Bey,track_2,55.0,189.933,6
4764,FrBag,track_1,63.0,120.0,6
4765,WeYoWou,track_1,26.0,331.016,9
4766,Wee,track_36,,256.347,10
4767,BaBosckstreet,track_42,48.0,224.08000002,10
4768,SnDogo,track_1,71.0,246.32,6
4769,(HP.E,track_1,44.0,209.04,9
4770,An.P,track_1,65.0,212.613,6
4771,AlBri,track_1,57.0,478.133,9
4772,JuGeost,track_2,11.0,261.93,6
4773,AnPaSuBh,track_1,22.0,403.01299998,4
4774,Gaa,track_2,31.0,554.893,9
4775,BrSpsitney,track_33,48.0,228.41299998,10
4776,TrSco,track_1,77.0,202.795,10
4777,ElKi,track_1,72.0,202.173,10
4778,MoPezshe,track_23,23.0,273.453,10
4779,PJHad,track_1,66.0,209.813,10
4780,LuVaBe,track_1,47.0,178.035,8
4781,VIMEN,track_1,30.0,272.44,6
4782,Gil,track_1,38.0,123.564,6
4783,LiBit,track_1,74.0,166.707,9
4784,OmAdmer,track_34,46.0,180.88,10
4785,DeDa,track_1,53.0,193.28,6
4786,BiBru,track_1,46.0,244.867,10
4787,EyGonal,track_30,45.0,216.774,10
4788,EdBeZannen,track_10,37.0,205.2,10
4789,Ulr,track_1,40.0,471.28,9
4790,ShC,track_1,11.0,200.0,6
4791,InWa,track_1,51.0,166.229,10
4792,ShBu,track_1,35.0,218.0,10
4793,Wee,track_37,,242.973,10
4794,TOi,track_2,52.0,217.136,6
4795,DoCatja,track_5,89.0,174.25300002,10
4796,BaSio,track_1,40.0,301.056,8
4797,HaNahdag,track_21,24.0,193.12,6
4798,BaBosckstreet,track_43,54.0,216.65299998,10
4799,Shl,track_1,28.0,234.048,9
4800,GeDuteta,track_5,3.0,273.29299998,4
4801,AgAlOd,track_1,31.0,197.617,6
4802,Mez,track_1,35.0,232.85,9
4803,BeFrLe,track_1,52.0,182.64,10
4804,MuJe,track_1,69.0,211.88,10
4805,RoSt,track_1,43.0,307.173,10
4806,LaMarta,track_9,13.0,306.02599998,4
4807,AlCoo,track_1,42.0,428.427,9
4808,SoSoCr,track_1,23.0,302.933,6
4809,Eld,track_15,34.0,219.5,10
4810,FrCro,track_1,39.0,304.973,9
4811,ThKoToGiKhAh,track_1,39.0,300.65299998,8
4812,L.Ra,track_1,,239.681,9
4813,JuBiDaCaGiv,track_1,95.0,198.0820002,10
4814,EyGonal,track_31,34.0,233.36,10
4815,Equ,track_1,51.0,272.267,9
4816,SeCr,track_1,26.0,238.373,9
4817,ArGre,track_1,74.0,122.174,10
4818,Anr,track_4,47.0,228.547,9
4819,LaMaKiKua,track_1,44.0,320.733,4
4820,PaSa,track_1,56.0,140.36,6
4821,KiLou,track_1,33.0,316.52,9
4822,WeAt,track_1,43.0,208.0,10
4823,LaDo,track_1,41.0,162.867,6
4824,OrBa,track_1,1.0,180.923,10
4825,GeEza,track_1,78.0,200.733,10
4826,ItSh,track_1,36.0,163.044,10
4827,Eld,track_16,53.0,207.228,10
4828,Osi,track_1,41.0,122.5,6
4829,Cli,track_1,47.0,231.72,9
4830,42Dug,track_4,17.0,226.323,6
4831,PI,track_1,38.0,286.975,9
4832,Muo,track_1,26.0,166.902,9
4833,StSou,track_1,72.0,282.947,9
4834,RaPlkvid,track_8,31.0,252.907,6
4835,JiJmb,track_1,36.0,162.274,10
4836,She,track_2,35.0,196.928,10
4837,Do&Penl,track_1,46.0,232.334,10
4838,DaEFr,track_1,9.0,194.943,6
4839,Maw,track_1,57.0,223.867,9
4840,Som,track_2,23.0,190.773,9
4841,ALB,track_1,26.0,137.0,6
4842,Alp,track_1,38.0,343.93300002,10
4843,ElDo,track_1,46.0,191.027,10
4844,Onu,track_1,77.0,158.9,10
4845,Emg,track_1,48.0,257.493,9
4846,MaMcG,track_1,18.0,134.587,6
4847,BoSha,track_1,31.0,208.36,10
4848,DoCatja,track_6,78.0,187.04,10
4849,BiK.,track_1,58.0,146.114,6
4850,YaRef,track_1,48.0,142.209,10
4851,Deo,track_2,15.0,126.957,6
4852,NoKa,track_1,66.0,237.23,10
4853,Ph&Fr,track_1,51.0,138.22900002,8
4854,T..,track_2,63.0,274.333,6
4855,YuDanval,track_7,36.0,190.04,10
4856,ViAl,track_1,47.0,154.755,8
4857,B.,track_1,53.0,312.96,6
4858,SoTr,track_1,60.0,151.77599999999998,8
4859,FlFo,track_1,66.0,244.187,10
4860,MoPezshe,track_24,33.0,204.286,10
4861,Kao,track_1,44.0,346.76,9
4862,4NoBl,track_1,80.0,295.533,10
4863,Liq,track_1,29.0,442.907,9
4864,Hu,track_1,34.0,444.307,9
4865,SuTen,track_1,40.0,202.16,9
4866,GaBoo,track_1,47.0,269.067,6
4867,PaBr,track_1,28.0,211.06300002,8
4868,Foa,track_1,51.0,369.475,10
4869,MeofMa,track_1,47.0,201.667,9
4870,ILToKe,track_1,71.0,230.571,10
4871,Moe,track_2,48.0,178.285,6
4872,EdBeZannen,track_11,31.0,169.921,10
4873,Pho,track_1,47.0,211.832,6
4874,AnEnSp,track_1,43.0,265.665,9
4875,Mod,track_3,56.0,277.0,9
4876,OsAnThJui,track_1,40.0,239.049,9
4877,H.A,track_1,43.0,246.827,9
4878,SaHadrit,track_17,38.0,208.6,10
4879,StMo,track_1,29.0,196.333,10
4880,Gah,track_1,49.0,150.621,6
4881,Wee,track_38,36.0,165.82699998,10
4882,EyGonal,track_32,35.0,178.049,10
4883,InAl,track_1,32.0,92.613,9
4884,PRI,track_1,39.0,158.018,6
4885,Act,track_2,52.0,226.093,9
4886,Trl,track_1,30.0,262.28,9
4887,LiWe,track_1,47.0,168.75,6
4888,RyCa,track_1,62.0,153.81,10
4889,Rut,track_1,47.0,158.981,10
4890,Fraga,track_1,57.0,228.858,10
4891,LO,track_1,56.0,187.552,10
4892,BrSpsitney,track_34,51.0,213.89299998,10
4893,Slm,track_1,34.0,237.424,9
4894,Eld,track_17,21.0,224.4,10
4895,Kys,track_3,55.0,217.907,9
4896,Trm,track_3,51.0,173.16,9
4897,VA30BASaT.He,track_1,72.0,111.78700002,10
4898,LaMaMoRaf,track_1,14.0,272.373,4
4899,BaCaSw,track_1,39.0,257.299,10
4900,BaBosckstreet,track_44,33.0,233.26699997999998,10
4901,MiDeMol,track_1,25.0,193.16,10
4902,DDR,track_1,49.0,207.692,6
4903,JuBir,track_1,73.0,215.02,10
4904,Fro,track_2,68.0,187.672,6
4905,HeKurm,track_1,24.0,296.23999998,4
4906,BO,track_1,37.0,232.493,10
4907,ABB,track_1,35.0,265.51999998,10
4908,BrSpsitney,track_35,,187.63999998,10
4909,LiRii,track_1,25.0,376.36600002,10
4910,JeAr,track_1,58.0,245.496,10
4911,ItLeiay,track_27,22.0,213.063,10
4912,MaTw,track_1,64.0,237.267,10
4913,JuMih,track_1,76.0,173.307,10
4914,Wee,track_39,1.0,210.46699998,10
4915,ThAlc,track_1,58.0,177.373,6
4916,ArSig,track_1,59.0,283.06999998,4
4917,ChdeBu,track_1,35.0,246.14700000000002,10
4918,Por,track_1,48.0,255.238,9
4919,AnSe,track_1,46.0,220.05,10
4920,GrMon,track_1,32.0,164.0,10
4921,LOV,track_1,55.0,195.199,10
4922,PaMa,track_1,68.0,147.084,10
4923,SnDogoo,track_1,62.0,234.533,6
4924,BaBosckstreet,track_45,52.0,235.2,10
4925,HyThHer,track_1,47.0,238.8,9
4926,KeRo,track_1,33.0,233.836,6
4927,DaFue,track_1,33.0,274.093,9
4928,Mak,track_2,30.0,278.4,9
4929,TaSwtylo,track_1,78.0,244.0,10
4930,HaBeArinnan,track_12,38.0,225.347,10
4931,ICE,track_1,30.0,144.827,10
4932,JoLo,track_1,49.0,347.77300002000004,8
4933,BrSpsitney,track_36,83.0,251.24,10
4934,Gy,track_1,39.0,313.984,9
4935,CiofDu,track_1,40.0,325.2,9
4936,CoPirn,track_1,31.0,173.333,10
4937,A$Fe,track_1,68.0,198.307,6
4938,END,track_1,39.0,209.94,9
4939,5SeofSu,track_1,71.0,216.454,10
4940,WiCaBa,track_1,47.0,193.77499998,8
4941,Hen,track_1,46.0,292.773,9
4942,SlWa,track_1,42.0,208.486,9
4943,OsPeTrot,track_1,45.0,253.84000002000002,8
4944,Blh,track_1,57.0,199.627,10
4945,KoBlc,track_1,62.0,131.809,6
4946,FRV,track_1,60.0,203.626,6
4947,IcFoHir,track_1,53.0,208.5,9
4948,OmAdmer,track_35,34.0,181.5,10
4949,PePa,track_1,55.0,286.427,6
4950,E-Z,track_2,19.0,271.44,6
4951,ViMat,track_1,43.0,212.973,8
4952,Dic,track_1,72.0,255.632,10
4953,LaMarta,track_10,17.0,265.11700002000003,4
4954,NuGal,track_1,28.0,223.08,10
4955,HaNahdag,track_22,17.0,224.052,6
4956,AgBuh,track_1,56.0,162.091,10
4957,BaBosckstreet,track_46,67.0,234.96,10
4958,TuJee,track_1,27.0,331.18900002,8
4959,DuElJoCo,track_1,,323.20000002,8
4960,FX,track_1,61.0,200.298,6
4961,ÓlAr,track_1,36.0,168.36400002,8
4962,TOL,track_10,67.0,363.067,9
4963,DrTha,track_1,44.0,257.8,9
4964,BoOfOsi,track_1,39.0,206.75,9
4965,ThAcSt,track_1,34.0,277.324,9
4966,MaPs,track_1,55.0,306.467,6
4967,RaPlkvid,track_9,24.0,131.96,6
4968,JoSmh,track_1,51.0,191.17,10
4969,SoSa,track_1,14.0,66.093,6
4970,IAmHa,track_1,33.0,208.955,9
4971,Ang,track_1,50.0,279.933,9
4972,AbCis,track_1,25.0,326.733,8
4973,OlMur,track_1,35.0,194.733,10
4974,EtFi,track_1,67.0,155.294,10
4975,Shg,track_1,29.0,485.88,9
4976,FMDZ,track_1,43.0,146.651,6
4977,EmRe,track_1,45.0,209.01,10
4978,HaBeArinnan,track_13,50.0,238.09,10
4979,ErWhLoSyOrJuLlWe,track_1,25.0,714.453,8
4980,IzFit,track_1,42.0,319.393,10
4981,JuBirs,track_1,59.0,155.188,10
4982,D.,track_1,40.0,215.111,6
4983,GeFi,track_1,40.0,224.507,9
4984,DiRas,track_1,44.0,245.08,6
4985,HAW,track_1,32.0,222.238,9
4986,FiFiDePuc,track_1,65.0,262.44,9
4987,J.Coe,track_6,84.0,196.946,6
4988,ElJont,track_1,79.0,377.093,10
4989,Una,track_1,46.0,217.133,9
4990,◊©◊ë◊°◊,track_1,38.0,200.438,10
4991,Act,track_3,47.0,228.667,9
4992,RaKan,track_1,58.0,201.19,10
4993,CR,track_1,42.0,186.722,10
4994,InAle,track_1,21.0,118.014,9
4995,BiGhLt,track_1,44.0,194.088,6
4996,NOT,track_1,28.0,284.195,9
4997,Can,track_2,44.0,226.15,9
4998,Whi,track_1,55.0,188.852,6
4999,Ya,track_1,38.0,178.368,10
5000,BaBosckstreet,track_47,19.0,230.73700001999998,10
5001,MrEaz,track_1,66.0,188.91,10
5002,IdAmian,track_8,39.0,273.347,10
5003,◊ûê,track_1,20.0,122.017,6
5004,DoCam,track_1,69.0,161.351,10
5005,BAN,track_1,64.0,225.848,10
5006,KoAf,track_1,28.0,221.335,10
5007,Sh36,track_1,24.0,234.707,6
5008,Fai,track_1,30.0,189.916,6
5009,LiBayl,track_1,73.0,210.699,6
5010,Sae,track_6,64.0,183.666,6
5011,Rh,track_1,50.0,167.213,10
5012,LaCol,track_1,57.0,245.573,9
5013,ThSc,track_1,48.0,196.534,10
5014,BuMi,track_1,54.0,280.75000001999996,8
5015,JiJmbo,track_1,53.0,218.37,6
5016,DiThPe,track_1,58.0,272.293,6
5017,ItLeiay,track_28,31.0,188.281,10
5018,Loz,track_1,27.0,156.176,6
5019,MiBra,track_1,68.0,214.827,10
5020,BIG,track_1,43.0,174.084,6
5021,Heg,track_2,53.0,257.972,9
5022,ThKiLAJuBie,track_1,97.0,141.80599998,10
5023,KiJo,track_1,42.0,416.187,9
5024,SkRi,track_1,40.0,249.313,9
5025,Daa,track_2,65.0,210.489,10
5026,od,track_1,30.0,252.799,10
5027,Olm,track_1,57.0,182.4,6
5028,Tua,track_11,45.0,277.241,6
5029,Wee,track_40,1.0,247.20000000000002,10
5030,TiSav,track_1,38.0,183.653,6
5031,JuRe,track_1,46.0,252.59899998000003,8
5032,Cau,track_1,39.0,202.5,10
5033,ThBuBa,track_1,44.0,173.32,10
5034,Vos,track_2,26.0,295.72,9
5035,PrArSihi,track_1,60.0,274.68700001999997,4
5036,Ur,track_1,5.0,243.066,9
5037,TrSct,track_1,77.0,202.795,6
5038,Afo,track_1,75.0,171.84,10
5039,Afg,track_1,57.0,178.799,10
5040,MoGe,track_1,34.0,155.067,9
5041,Da+Shy,track_1,84.0,167.693,10
5042,Eld,track_18,23.0,194.067,10
5043,PJMo,track_1,34.0,147.044,6
5044,ArFrne,track_1,60.0,239.96,6
5045,CoCot,track_1,48.0,254.145,6
5046,Wee,track_41,,265.44,10
5047,KAY,track_1,58.0,155.758,10
5048,EzCoe,track_1,49.0,287.321,6
5049,CoLea,track_1,75.0,192.88,6
5050,Reg,track_1,85.0,233.386,10
5051,DoWa,track_1,4.0,68.413,6
5052,BrSpsitney,track_37,53.0,223.75999998,10
5053,BiMar,track_1,61.0,238.267,6
5054,DrDre.,track_2,76.0,222.293,6
5055,GyClHer,track_1,81.0,243.77299998,10
5056,OmAdmer,track_36,38.0,209.014,10
5057,SeMo,track_1,41.0,206.823,9
5058,NaWic,track_1,57.0,139.029,6
5059,LiSin,track_1,38.0,218.82,9
5060,Ral,track_1,32.0,370.533,6
5061,LM,track_1,73.0,262.147,10
5062,BrSpsitney,track_38,46.0,261.0,10
5063,HaElKha,track_1,12.0,197.933,10
5064,DeBlSo,track_1,72.0,257.373,10
5065,Abs,track_1,30.0,261.693,9
5066,2s,track_1,67.0,201.399,6
5067,TeNe,track_1,12.0,185.143,6
5068,Scc,track_1,54.0,146.28,6
5069,DJ√ñ,track_1,58.0,219.24,10
5070,SoRoQua,track_1,37.0,369.76000002,8
5071,MoYoneybagg,track_2,64.0,143.533,6
5072,Wee,track_42,2.0,183.97300002,10
5073,YG,track_6,58.0,169.843,6
5074,GPe,track_1,41.0,122.667,6
5075,BrofMe,track_1,50.0,230.319,9
5076,MoPezshe,track_25,31.0,234.146,10
5077,JaGr,track_1,44.0,195.368,6
5078,DOBR,track_1,55.0,217.619,9
5079,NU,track_1,19.0,169.412,6
5080,DuAhndu,track_21,28.0,234.001,10
5081,Kas,track_1,32.0,291.724,10
5082,EgCe,track_1,47.0,173.399,9
5083,WiTea,track_1,59.0,263.973,9
5084,NoKil,track_1,47.0,153.871,10
5085,AnNow,track_1,38.0,196.88,9
5086,CoW,track_1,26.0,439.974,9
5087,Nep,track_1,28.0,453.733,9
5088,StSor,track_1,5.0,258.067,9
5089,EySeToKi,track_1,45.0,209.498,9
5090,TaSwtylor,track_1,77.0,232.253,10
5091,Foo,track_1,56.0,227.902,6
5092,TiFrNeu,track_1,35.0,397.613,9
5093,Cir,track_1,31.0,151.978,10
5094,ArOfAut,track_1,34.0,231.84,9
5095,PaUdSaSa,track_1,39.0,322.62700002,4
5096,BlPai,track_1,27.0,233.468,9
5097,NaLe,track_1,16.0,227.533,10
5098,Giv,track_1,82.0,198.371,10
5099,Toi,track_1,57.0,162.181,6
5100,BaBosckstreet,track_48,42.0,253.09300002,10
5101,RaDi,track_1,34.0,194.267,6
5102,22,track_1,66.0,178.407,6
5103,LaGaad,track_1,77.0,193.533,10
5104,Man,track_5,32.0,213.813,9
5105,DeLo,track_1,82.0,204.632,10
5106,LiBayl,track_2,,135.96,6
5107,CeDa,track_1,36.0,648.692,9
5108,AaSm,track_1,56.0,203.0,10
5109,YuDanval,track_8,31.0,220.955,10
5110,NeRa,track_1,74.0,300.773,10
5111,ViPs,track_1,38.0,232.373,9
5112,SkRowid,track_1,54.0,258.267,9
5113,Sev,track_1,54.0,258.427,9
5114,BaBosckstreet,track_49,50.0,276.573,10
5115,Pic,track_1,46.0,229.51,10
5116,TyThCr,track_1,60.0,249.333,10
5117,RoSca,track_1,30.0,188.021,9
5118,GaAda,track_1,52.0,169.809,10
5119,RiDo,track_1,12.0,254.267,6
5120,Ena,track_1,35.0,654.427,9
5121,Ell,track_1,36.0,190.549,6
5122,ShSht,track_1,34.0,241.533,10
5123,GrAlIsa,track_1,68.0,272.347,10
5124,ArEch,track_1,29.0,327.68,9
5125,AlInCha,track_1,67.0,149.467,9
5126,VEX,track_1,38.0,254.0,9
5127,Ght,track_3,54.0,268.747,9
5128,NuTw,track_1,50.0,370.611,6
5129,DeAUat,track_1,34.0,246.5,9
5130,AbThNo,track_1,41.0,153.443,6
5131,TaSwtylor,track_2,53.0,277.592,10
5132,D.Y,track_1,29.0,191.349,10
5133,VaHann,track_1,69.0,282.747,9
5134,BaSou,track_1,38.0,102.57100002,8
5135,AnLen,track_1,14.0,266.46100002000003,10
5136,HeOne,track_1,63.0,173.493,6
5137,YeRa,track_1,37.0,212.827,10
5138,CyCh,track_1,46.0,305.565,8
5139,Maa,track_4,39.0,590.11999998,10
5140,Zi,track_1,60.0,188.0,10
5141,ReTy,track_1,38.0,158.015,10
5142,ThSuGa,track_1,30.0,446.533,6
5143,KaWetnye,track_1,78.0,237.507,10
5144,AnCa,track_1,22.0,203.627,10
5145,GeDuteta,track_6,13.0,103.023,4
5146,W..,track_1,43.0,523.347,9
5147,FrPar,track_1,44.0,175.563,6
5148,BrMeh,track_1,41.0,390.70699998000003,8
5149,DeHea,track_1,28.0,199.134,9
5150,MIN,track_1,20.0,166.957,10
5151,BrDii,track_1,40.0,267.84,9
5152,Deo,track_3,58.0,155.153,6
5153,CéDi,track_1,31.0,285.46699997999997,10
5154,Abg,track_1,24.0,373.907,9
5155,Iam,track_1,77.0,275.52,10
5156,Shg,track_2,21.0,257.107,9
5157,Des,track_3,42.0,246.16,9
5158,BrVin,track_1,59.0,131.877,10
5159,HaBeArinnan,track_14,33.0,255.117,10
5160,MrJa,track_1,57.0,391.187,10
5161,GrAmGh,track_1,29.0,214.399,9
5162,JuWeSmJa,track_1,87.0,182.85700002,10
5163,NoMa,track_1,43.0,118.38499998,8
5164,San,track_4,69.0,248.992,9
5165,OmAdmer,track_37,37.0,194.76,10
5166,ShShy,track_1,51.0,210.38,6
5167,AbBe,track_1,26.0,195.97,9
5168,Skp,track_1,48.0,215.92,6
5169,BrSpsitney,track_39,42.0,235.99999998,10
5170,AvAvAl,track_1,26.0,220.382,10
5171,MON,track_1,30.0,336.514,9
5172,ThNoB.I,track_1,64.0,204.027,6
5173,AbMySo,track_1,24.0,283.5,9
5174,ToWak,track_1,46.0,176.803,10
5175,Ght,track_4,59.0,219.72,9
5176,BaBosckstreet,track_50,36.0,265.827,10
5177,GiRoo,track_1,46.0,222.976,10
5178,Vog,track_1,31.0,137.52,9
5179,CuLe,track_1,35.0,375.427,9
5180,JeJ,track_1,79.0,199.387,10
5181,ThDeWePraar,track_1,36.0,184.773,9
5182,Muh,track_12,21.0,315.597,4
